Distance (km),Elevation Gain (m),System Weight (kg),Avg Speed (km/h),Temperature (°C),Battery Used (%)
39.218110934069976,1222.9084708692956,110.68394907411798,23.604555584167066,15.828631422298955,58.52214563502396
17.070748701929055,36.220367641681015,114.0176009732725,10.833458012047686,-9.724710041978959,27.480399904216053
54.61310970520641,1744.247817888303,96.0045073273443,11.695840320916064,-9.616798367538733,80.2517889615371
78.14938754436803,1864.2365649672247,95.02447746777209,24.326467761253646,0.9534404550928883,100.0
25.5029976122001,1130.2663671784178,93.13703521003201,11.441686719973468,-8.163931874958942,39.3678019250083
64.17459520280502,1393.3016477537844,109.0929074863091,11.425134555305172,-4.598712293465431,95.73866004704315
13.10800917440796,1844.9987623545915,111.19427179460703,10.242169504697749,6.943032466937581,25.49572938604183
9.909763511017731,1414.4772686267972,90.94758434476927,29.1300279659896,30.129283978990642,18.856238037831368
55.47868999897406,305.0780858285227,118.0863673873107,24.75016718918014,18.602432168465043,74.42949222418032
56.36033655296012,1152.5767203336263,91.55913850954417,17.065028170041284,15.63338629782082,82.96163603401307
65.55584064232963,1213.4300927657118,106.23889005903212,15.930711625753105,4.674441160406083,98.62137423216069
73.97867670365285,848.261342604772,111.27181558352748,16.994064594916992,36.587685971640816,99.91159926116062
97.70594754894078,1472.8884712494457,116.12907371238256,25.493070623623638,9.850752061859584,100.0
54.04853308861355,1868.7340295380297,111.42260796397284,23.227412221408287,-5.645361660211425,79.12290532891208
35.68086492941836,1851.1370258135526,114.05184249209375,13.703911357349359,20.853325805890066,55.17718843207338
80.54268850302685,901.6787428082642,100.18350577628418,13.482186706681688,-4.30808032616993,100.0
30.72906386989705,226.4760916815105,114.44475341239537,11.967912994267946,7.261157140084606,42.61865522895103
46.70228496703543,1969.6823979246692,92.40344539154026,23.206054394026765,15.370596935890443,67.25727680159531
12.453356227515265,1677.7961728918683,116.84449968181583,25.28745324443472,33.71112623425879,21.209801624623186
7.408320624468463,249.32536240653369,106.42777128461209,15.30092856650008,14.677329017005935,7.355636272127521
96.45159939440288,1841.6837652347447,114.51893309887481,10.418899220618256,25.112938301583213,100.0
84.41811144865956,1739.7927241242567,103.569548535549,11.643433349528546,39.64084194995352,100.0
71.1175495789013,1037.6761142521443,109.30733085589574,29.35720069690061,-3.425544005100919,97.82937300094903
43.85052971935564,1182.5508714898585,105.7920798280834,15.908895549548404,3.7365762759759757,66.5613146352249
21.46296040673035,798.0054077402605,111.94768565265996,25.384462956762672,9.72880377988232,32.694296582564206
19.861519053753174,109.52327764406266,92.44889946091769,22.493271377085275,11.091408926941568,21.108565978613367
28.773075325636555,670.3944832918019,91.81056251971691,17.638792793057917,10.551053763277288,38.876422720174126
57.17653314708144,1605.706897196023,97.41309702030439,14.113745243911103,35.380550127827746,87.19826463071176
72.88661265650592,9.264046009205718,94.78634040339566,12.427728363188129,25.70163222334282,98.10806480310097
67.71875078818448,666.9983433822883,116.15350699776604,22.300259360777332,20.395260704535186,94.58377754639683
31.59372020986457,796.3373871818866,96.57641962074133,25.49267561275576,5.468635893139105,46.176583837010455
95.71220166300344,1074.7912058758457,119.27595767457393,22.878085070822614,31.189519211064734,100.0
75.10020708609801,1839.711232825521,100.1068737531332,20.606042664983164,37.75302557424945,100.0
57.66363498858306,692.6919887319225,95.46353747066098,10.839024468632726,31.059914127511327,80.08271051025667
63.113470892263464,693.9064037924554,113.69095521427437,29.369775551887678,-9.921744740426355,93.65369314597521
44.862005930640045,1475.0024962194968,109.76123326502628,25.97428383309149,21.82006850917035,70.90274669270605
28.53444400260996,904.4358817796143,104.94587149359417,15.856440734019294,-7.443230927894964,45.40861752117385
38.81740447186985,449.20964587996394,106.66090652812893,29.599406587177015,2.880361016686093,54.26344707330778
76.99538049411507,904.8790322653867,111.57605334816792,22.037631792726444,-7.023764982611416,100.0
6.367381419826808,281.7140407595997,96.85364223993896,21.64845316414493,20.189772647469386,5.542184232999703
16.02690084815704,352.7739730124466,119.89001748170226,24.961463588590643,24.329495674630337,24.075290023987908
9.370250992066511,996.7355454789595,119.2437948644035,26.23539576180275,-4.275618096704744,16.787915216970042
8.869236220302163,837.8508990090958,109.50977059040811,23.129572146630053,9.191944152248976,18.113971616102024
86.26875548104569,1829.6918021362,95.98627352787436,12.561914927324,12.8118254477771,100.0
71.84749664110225,724.7877982332662,110.40684727293873,16.765350119889966,8.45265108804583,97.9263721168605
50.04651376329589,1161.1767005560869,92.16595226937528,28.561672806520995,-3.9487499757403475,74.53559755578273
14.294245261845141,1264.5285758390607,90.91957506617418,14.492312236877039,10.947389509373771,19.689146951590672
51.703508136099074,26.18891317666727,97.7304866553364,17.443340476750265,27.558902390420904,69.90257655149503
49.97981822415374,1327.0747440334212,103.87868870217949,18.64153765888392,-6.449616773337227,74.16234336935791
21.45417764145144,356.07193373950287,116.04817516225141,18.788099793889046,-5.990999295904827,37.134485733244176
46.215906677607435,1922.1406349389104,111.81507209298924,22.25879164989051,7.738564591799211,79.00855006930765
42.857949767750476,297.3254555062259,112.28119563599944,28.86151675489415,37.08628558094625,60.69945761346952
63.505759314960564,829.2482474540475,102.76480003344226,14.8138542366501,23.428632336145704,90.03449985842994
65.33389683242616,170.69933615728772,100.37804977640889,12.43002752601836,23.933497833628238,92.88030029885618
9.30388092834423,1993.7485036918947,101.13116288953807,13.949409797198747,8.09599954189325,21.169342262298276
40.588198389514766,1004.3900206624852,119.62948691208173,27.73849800418539,19.68303956042692,57.688608684613556
64.45669199285246,1190.7700346400875,91.20327574237447,22.91621625310412,-9.49344079861283,97.65572393943124
52.79794456510833,134.15295477685495,116.01094488367346,15.718135784783202,21.80480232047711,74.80243115235224
86.36653491289061,1499.9209407983556,107.3602622571718,26.318938779372345,35.66434737881184,100.0
67.57589500379979,419.81118619117154,103.15846257568771,27.22739992726872,20.62867341724096,95.8860689877693
20.47877057273582,1796.1085788814275,111.7577298124541,26.930286773805562,33.68492967331725,33.5445235900936
11.704031003040836,410.27928096401433,104.60006824274109,28.37853067279109,26.198652773304687,18.001480037949904
66.02983142959998,381.37544132733314,116.20269714244982,15.04482040346723,-3.9720791798154877,92.11922516615326
7.518574501454072,73.09933569618975,117.02105592033776,25.100838574925568,35.12266536429209,7.708912678524667
60.64868022097901,944.1338902199985,102.65162780620366,19.2107899454828,-6.677807782211255,83.78514983252164
94.32187293537098,1129.6822665252328,98.30483391705155,26.83997105780123,16.69837362738819,100.0
59.670046898208504,131.41727885670474,107.77050985780087,24.569813543232264,-2.8931438103271168,85.25853401937171
41.87614298961958,1551.0552333900212,117.37090036850073,25.528948929994492,-9.414669463454796,64.15702799878783
66.11238075202355,906.5776694960553,96.31986567017,23.12323675362143,11.10171300638195,98.58217870938248
48.53402459669408,1048.7805386551602,108.68899750690449,13.548575389394138,4.7520353827078115,71.06173962360171
56.83359498501382,881.5254938764563,108.94680660277561,20.900538377938766,14.30002468988015,83.28912042597356
94.43915683376989,801.526121750652,111.99339067245843,29.693394790490164,18.85999433672754,100.0
41.67975059107356,1119.2806626164358,93.9470305538178,28.747761329942378,-7.813046384552632,58.52703003031678
96.31310356327185,310.48049186142504,111.47474894046266,10.863474715940233,-3.849835243812718,100.0
91.00831098582606,363.85626099054224,117.27097561996924,13.296296314588743,17.93211982252127,100.0
23.600157804983162,1723.5712420270347,95.39049326610726,12.634575469091239,7.158367658632912,36.691933573288566
11.589323583140718,1892.2309242672654,97.12629974771633,24.51959819970591,26.4586743774724,19.56212971349038
14.573910130855532,746.6186325595058,119.14185282124919,26.3557065971389,22.614582429596986,16.958939173590462
6.7310734368972245,541.4893462871075,95.42930858128469,14.270227326213439,32.28021814949534,8.675721581550592
13.972081271813197,1287.9990864780316,115.63155280108737,20.11705385903658,24.624641333461263,25.373439958013417
69.8856434745539,817.4683421961928,104.76833569344105,26.814060560224,11.496553869507405,100.0
11.762921603721754,50.77271132068972,97.4169322320953,24.65603089532501,23.648331119721618,16.054682442993986
35.302684877907325,312.3051947323807,116.12249703817534,20.844744109836967,3.769058712770926,50.15626474147993
85.26315454209818,1431.9444576947951,103.35915765007996,21.806953809175457,5.315674938910634,100.0
7.210833894903457,1317.8478838203027,105.4445206178907,20.1672109383256,29.449257996039663,10.734267463046587
82.3745058459489,54.19198500696698,100.77700108199298,15.950969026376411,12.32097582007911,100.0
31.776203603472993,443.94432386589887,107.78852554304783,21.300439857180322,29.919017025917626,45.74243880054406
16.225658624057345,462.1495931761428,94.90571617755069,23.777706041001814,31.12111868341392,23.323520228296182
71.19003070959431,1343.7854871974569,101.73244609955282,27.466458317216155,32.87811688306419,99.80170906261638
64.74957044408899,39.42107550872831,119.08236967005863,22.72582707958496,35.83176179206036,83.27253362834024
88.35984128507003,208.2171639691477,97.74400298103383,25.22243074086316,11.549261025664812,100.0
74.83174916136915,1599.8321707463788,109.70209993623877,13.201432699091459,5.9433409160569415,100.0
81.33068838656061,357.08932410866726,99.75570192674084,19.231149488395797,19.109937329705694,100.0
31.793284394274117,1305.4922157037495,113.20419377059802,10.186632396541865,8.558621171881377,50.977885560275084
21.856756659073667,476.36556209345304,93.9262098215505,14.93357729043246,20.05370834001165,29.654396684460153
76.30840140588154,198.88278551869033,119.09463135235634,24.529234302260097,25.279293132191228,100.0
81.64930023039008,486.34438199890815,103.61368624150919,29.83619902698727,24.42025092460684,100.0
99.09798849006397,1444.5338637113184,97.08151390039392,11.983561991744319,8.727644351006067,100.0
44.19867930658552,1711.3929362125714,92.20490241990038,18.029886317225767,-1.6569899150623595,61.75485899182953
40.3417181503144,1660.4397291339833,95.09273715262623,26.00141937398319,11.526466923110377,63.01952213577209
78.75923127048969,794.3670592369097,105.59321845668053,14.080712692577977,-2.8702927959045628,100.0
37.37633632403669,1336.1702731412922,100.11009529293858,21.101698986045726,34.504851759190416,53.432788086195174
93.42194593233864,409.96859083164196,114.86650097647828,24.661425920593494,7.293873036892869,100.0
86.54921142508613,586.2954605220265,102.92662570985418,22.31970900520358,-2.2770126388338108,100.0
45.75443260062674,1792.6716370422396,97.4614281776289,13.760494692308322,-8.727612004712457,70.331753166191
76.33275144019225,26.00384702147207,108.5143495981209,17.107691373714786,22.291119314324213,100.0
76.68157303804482,171.01706170893615,111.20331650656337,25.675835689707945,21.84511587273716,100.0
14.796767539413597,415.7725102920546,95.0112572370285,21.084530282640333,7.030208329064582,15.897220194407625
90.74252613455883,53.06440774763943,95.02857648864953,10.104592270858255,-6.4144055576174495,100.0
52.998975382546426,362.87087017959465,91.10014280800628,25.219815200561875,10.4814447447616,71.22278469047431
83.51345928023545,1166.0831219393845,112.09206045196922,10.706227098804781,5.56087475316968,100.0
35.40471209790812,842.8491011849959,109.91413582865415,24.914675654624645,23.856031986750466,49.01485843770469
90.07470670713904,1785.3434221539496,104.23892627249441,14.049611203304748,20.288962472634516,100.0
41.974159479745495,1634.8871234768817,115.32511346907592,29.161469602387605,8.229686409877,59.00442630724585
6.029576890628344,683.6347033957519,114.1701045885016,17.35881502604169,0.8946277127495055,14.154477789653674
91.01128775983005,518.846866862585,107.56063093190257,16.538632326761583,39.40179830777959,100.0
13.672234294682688,759.3848163345338,116.04813841539776,12.977761006648894,12.700081059805743,20.025049770996443
35.334795571089415,1180.5898850296155,96.17523630110304,16.112084309804295,24.413711789011856,52.19981728046687
95.25588686982647,536.1272816457525,93.35758858193184,27.53301523656401,-2.9723516210819607,100.0
95.30767895906783,1248.297815698268,98.0924883455097,29.926686752544946,14.27948498296989,100.0
59.47659937171218,818.8233043824808,91.71260568267945,17.366190610136968,-8.623164006526725,89.09068122647408
65.02453515613092,1104.0943617039604,105.93508584003096,18.97221261909085,15.272755895522497,92.36140427850994
47.60232458794038,872.2530582706333,118.09817076884885,24.441418764054742,38.200870355885115,63.978619794601585
32.85502331131613,588.9315190838354,91.18030622005529,27.72391560930149,9.210335649290013,44.12584874681108
36.22313181014202,1896.9066139243134,93.66329742030081,21.860886683735682,-8.05019937125442,55.842026085786976
68.88925332731864,1527.2115883195218,103.56597084850306,17.830513963556587,-8.452210454032823,97.69960399972297
76.47558029657961,280.2263515329051,118.01625052583715,18.252436816972477,9.399337997343473,100.0
80.2000091539556,1736.9359517958255,99.48468314930251,23.912362929936137,-1.9987531768402977,100.0
80.01372356548262,974.8623964990272,105.21704426065178,10.064365272085574,-8.832395183590705,100.0
13.664579789625584,1789.1044537881828,91.24718577151177,22.391786749196815,27.810680697508843,22.36308305278085
51.96992894674524,1599.7105118946304,94.45029602886267,17.109860208827147,12.926150444094535,74.03455182870555
10.468082201581208,850.4270089384669,119.5989036887654,25.883946625541686,4.462238598632727,15.817699716323238
57.20524382075487,44.9386166402348,118.95356089308137,11.859812796462643,35.00415915082404,77.51107134816392
46.945397630470815,537.3547187698922,90.14819942803229,21.76404533896781,-4.1930519899737195,68.42108254964747
89.33189736203848,1083.268429321734,118.55435356269717,19.619457797722475,37.79594144776596,100.0
38.33692619244748,1266.9564396522946,109.17359813446501,22.846510518104548,5.698335868867641,50.99406453920451
16.121366560622555,515.7753708664046,116.03754883560066,11.297071889659367,34.42018361543406,21.312473297398974
18.584209795019405,278.71214814564826,103.64219566901578,21.599675748562625,20.147143823973078,20.983641724308935
77.34351001315986,1669.8604735985982,105.46788085737751,21.229691759190473,31.33536798707437,100.0
63.7307160150448,1968.8043614071044,104.6653974077076,21.213201888323418,39.20065816052321,93.20703811425552
14.606654231665074,1051.3803646053716,110.00592772638313,22.069753331929096,4.420271890937286,18.45943697435913
12.990146580924756,343.358571696607,94.18953764268939,23.529358744527244,38.05677427037965,14.046107011282695
71.5920674886164,544.6146530387379,90.89920769618034,26.099779993615396,9.474094745121018,96.59636681747973
11.912485604598384,36.781353094933465,99.23789824773573,15.396414402564286,9.275595236846115,16.646367461312803
83.07670563258384,1828.597613120998,111.1404228820994,26.500988203601242,7.019355212725284,100.0
72.09301157986714,235.50216578028227,96.05560356368845,19.96511364526907,17.07038036737926,97.936371255453
12.728134160980478,1153.0329510285071,110.20297299974752,11.541165582686624,-2.292747841075645,22.21083634341661
13.059582838093233,548.110441374412,119.09736138321811,11.171018584879583,17.68557426790056,18.771761769006897
98.73075995761167,1108.3560050315868,92.81702147368256,16.684766373921214,17.0852406205002,100.0
40.55572559683143,1302.8407767037284,110.17806354675379,25.69793954222935,28.095090630243497,64.08410184708067
40.211003971354636,1659.4836074144032,103.31250657913714,24.153618694818313,31.68249809687928,63.41185303504818
82.21595888946274,412.84254352120644,116.04426763132517,25.77229929344813,12.022067515621202,100.0
94.98861485146658,21.991657316960953,95.31449368342157,20.345381128832187,5.116662467574688,100.0
98.67010106317274,273.77126013761455,110.77877856678494,18.80397995910981,2.9667448658547233,100.0
76.57092759959946,1800.0372836962101,115.1434586894433,12.949050534125679,-0.268808164756404,100.0
40.744660625437,1747.7801551250304,118.3384265842207,16.56385507218623,-7.117620890048756,65.14508651204486
12.932568086373532,1194.8262043406166,110.49744084868938,18.680387323477504,7.122398941735668,25.818255020434464
78.82895701310649,1201.0337208673068,104.91524292025282,11.772008593592345,3.512384606539163,100.0
58.048403724901476,1330.0733490925109,108.53541720603641,14.412239054224225,38.32086929332037,81.7246063681098
45.301090878462745,350.7425572468992,116.06714953436155,21.964505881274775,17.885441312502195,66.7759373644596
91.10366658399992,1828.8238918499196,107.11829239916489,24.713262284783795,7.363851951525376,100.0
15.563760819084377,837.5410497841463,90.91161179090511,29.966950227858995,19.0233800496848,23.124735087554793
51.79938490763162,766.277056498995,117.92846086520933,28.662266626871155,-3.040164932715225,74.9307373686104
6.078596252904811,1037.8354105656751,110.68580253094683,22.85130399070383,12.202187460110146,11.80074472682295
49.522760989442,93.93193355011009,110.29540157331739,18.42496106588144,21.31171607105319,64.88028445159254
10.348811189774548,332.5667375121588,96.47025457193152,22.723547294164653,14.444891589622568,16.890249165472845
16.287702045466833,1476.067232852741,109.76656410697971,25.71303236160464,10.088940032716213,29.455000708029306
16.16499344382496,165.59733585025293,101.81593216962476,12.366723818467747,39.69241944498491,21.49988643443639
66.67497870102605,1206.3042189327764,109.53698931124477,18.198097793925765,34.01573810744635,95.81017691281396
75.87426353021522,490.6982193626419,93.19779090923973,26.796045712712345,21.170297907972007,100.0
60.420032684230165,778.5912280839531,109.73535913809108,17.67665903866088,18.46886805911414,87.81630840208378
96.40639210508148,577.3874735413997,119.98241177311999,21.437445424543732,21.033023991229204,100.0
40.612705054751885,711.3454329298983,91.44636116581668,21.755387217243964,0.06560539112166275,57.2007175531884
32.14264819677677,1438.091810368491,119.31522552663952,13.689525062672788,9.756887163215929,53.08871401300483
87.51691717799872,594.24343124635,102.20723882168612,17.244708833045767,-8.027023355455034,100.0
26.241604659348,1132.8092805937945,116.12260351011777,16.690225774838645,13.777301874341333,41.692053703084575
96.50614124685808,952.1008043981993,113.4715645217482,10.523934170641295,17.151229197883158,100.0
6.154675095532553,1327.3423307252963,107.01048782960004,10.483835277827104,1.3874868051604796,12.80230680089283
97.13848853722571,1873.659478649516,112.1534762775398,26.63394087351547,38.201442358275685,100.0
9.10019163530473,1465.1441944205005,116.35546683904043,15.461416199456249,35.4727305468621,17.3738017498801
89.65859580131675,429.8807571815135,102.124209649531,20.36157532477631,26.107161772795294,100.0
55.13160536319849,62.36627012256935,99.81099484689716,15.974511471775461,16.66933143826813,76.03664049823253
99.33165563133353,524.5280885996501,110.02780156690754,28.81358490230681,33.498457982384245,100.0
12.010673649862891,1190.1558614005096,114.23537825823776,15.185935177315475,-3.467382808826854,19.337641033651796
57.61615701812548,102.8516269685007,112.86855404329847,18.593136254778702,29.52548971374425,75.3450476864773
97.0837408838144,992.7324944024726,113.93440946575903,27.454605009692038,-3.758959301657585,100.0
54.694295196164134,1193.6856978337785,103.06749944438799,26.838671335836175,29.71053312747027,82.17272978028895
64.79287062284993,668.4877816339216,114.53502648525065,13.722028356925547,3.788378412567848,89.11747505189344
71.09612545353863,1541.8244074916438,93.60627166111826,26.05286619591421,33.85452905090945,100.0
48.181401152938456,213.1965062675436,106.33467293882549,19.163737734757852,37.202104691269895,65.24094460090254
64.61801760798602,150.27556347161752,90.17275981494365,19.659377441707104,-2.5602015297442184,90.30041726475982
60.50985963269452,1456.3775124072067,99.7375748970081,12.669599448318875,13.133780253269677,89.42285160498756
90.61001099664395,990.9826324123969,100.99384604614194,11.612030275142493,39.049368908134255,100.0
9.317406132438498,1376.804792855472,101.88518074827766,24.558786139475302,14.170371798657332,13.178458954714333
31.69150301126188,869.6546772074925,110.86401620069586,19.929223047105996,33.17737612572726,43.792176073249976
95.28909098727308,492.8040664782136,101.65674303811038,18.737014052303593,19.436576106565994,100.0
89.57505946963705,1638.2046353483995,103.46080867867592,24.590164573047936,8.766495395980094,100.0
48.28739151464273,1598.8317579379584,97.12632392622983,25.310257979822197,4.28917777629351,70.43681536696903
63.91259679114599,1389.3929417088534,101.19755374888021,13.17816335338707,0.16115455430436398,91.23737262641791
31.351212383207603,544.2902744599254,96.81808881789455,22.204502989552825,28.089909568884863,45.629380307570024
22.871510173757326,1180.4613337381743,92.1958777130533,12.70708164555371,9.327025341151394,39.17578192475682
49.051348469298304,721.9477938800536,108.10345780144134,25.027501720580915,15.563773110037559,67.68871877036088
38.568461662475016,183.1641466532683,110.04638395665049,23.139103125342793,14.616274000059096,54.159635674328015
60.44733062583285,1834.6271509244855,108.58471038028844,29.13229242166916,18.863951461656562,89.76792690746261
12.38479051167356,273.6372618379228,103.90482131401717,11.379160327128425,33.27885728122761,18.96737320197804
97.56750672828582,1900.474707641605,101.3935734053769,11.141094423025086,39.03696717917147,100.0
98.69002072556228,892.0115459159115,115.90000948715476,15.643741493864002,10.379210428690847,100.0
